Column1,date,days_of_week,day,hour,text,Incident Type,Location
823,12/04/2019 7:17,Friday,12,7,Accident on AYE (towards MCE) before Alexandra Rd Exit. Avoid lanes 1 and 2,Accident,AYE (towards MCE) before Alexandra Rd Exit
824,12/04/2019 6:37,Friday,12,6,Accident on PIE (towards Tuas) after Paya Lebar Rd with congestion till Jalan Eunos. Avoid lane 3,Accident,PIE (towards Tuas) after Paya Lebar Rd with congestion till Jalan Eunos
825,12/04/2019 6:36,Friday,12,6,Accident on PIE (towards Tuas) after Paya Lebar Rd. Avoid lane 3,Accident,PIE (towards Tuas) after Paya Lebar Rd
826,12/04/2019 4:49,Friday,12,4,Accident on Simei Avenue (towards Upper Changi Road) after Upper Changi Road East. Avoid left lane,Accident,Simei Avenue (towards Upper Changi Road) after Upper Changi Road East
827,12/04/2019 3:41,Friday,12,3,Accident on PIE (towards Changi Airport) at KPE Exit. KPE Exit closed,Accident,PIE (towards Changi Airport) at KPE Exit
828,12/04/2019 3:36,Friday,12,3,Accident on KPE (towards ECP) at PIE Entrance. PIE Entrance closed,Accident,KPE (towards ECP) at PIE Entrance
829,12/04/2019 3:21,Friday,12,3,Accident on PIE (towards Tuas) at KPE(ECP) Exit. KPE(ECP) Exit closed,Accident,PIE (towards Tuas) at KPE(ECP) Exit
830,12/04/2019 3:21,Friday,12,3,Accident on PIE (towards Tuas) at KPE(ECP) Exit,Accident,PIE (towards Tuas) at KPE(ECP) Exit
831,12/04/2019 3:16,Friday,12,3,Accident on Tampines Street 31 (towards Tampines Avenue 2) after PIE. Avoid right lane,Accident,Tampines Street 31 (towards Tampines Avenue 2) after PIE
832,12/04/2019 2:57,Friday,12,2,Accident on PIE (towards Tuas) after Clementi Ave 6 Exit,Accident,PIE (towards Tuas) after Clementi Ave 6 Exit
833,12/04/2019 2:19,Friday,12,2,Accident on Bukit Timah Road (towards Woodlands) after Sixth Avenue,Accident,Bukit Timah Road (towards Woodlands) after Sixth Avenue
834,12/04/2019 2:17,Friday,12,2,Accident on PIE (towards Changi Airport) after Eng Neo Ave. Avoid lane 6,Accident,PIE (towards Changi Airport) after Eng Neo Ave
835,12/04/2019 1:44,Friday,12,1,Accident on KPE (towards ECP) before PIE(Tuas) Exit with congestion till Airport Rd Exit. Avoid lane 2,Accident,KPE (towards ECP) before PIE(Tuas) Exit with congestion till Airport Rd Exit
836,12/04/2019 1:43,Friday,12,1,Accident on KPE (towards ECP) before PIE(Tuas) Exit. Avoid lane 2,Accident,KPE (towards ECP) before PIE(Tuas) Exit
837,12/04/2019 1:13,Friday,12,1,Accident on KPE (towards ECP) before PIE(Tuas) Exit. Avoid lanes 2 and 3,Accident,KPE (towards ECP) before PIE(Tuas) Exit
838,12/04/2019 0:34,Friday,12,0,Accident on Dunearn Road (towards City) after Hillcrest Road,Accident,Dunearn Road (towards City) after Hillcrest Road
839,12/04/2019 0:04,Friday,12,0,Heavy Traffic on PIE (towards Tuas) after KPE Exit,Heavy Traffic,on PIE (towards Tuas) after KPE Exit
840,11/04/2019 23:59,Thursday,11,23,Accident on BKE (towards PIE) after Bukit Panjang Rd Exit,Accident,BKE (towards PIE) after Bukit Panjang Rd Exit
841,11/04/2019 23:53,Thursday,11,23,Obstacle in Woodsville Tunnel (towards Upper Serangoon). Avoid lane 1,Obstacle,Woodsville Tunnel (towards Upper Serangoon)
842,11/04/2019 23:37,Thursday,11,23,Accident on BKE (towards PIE) before Bukit Panjang Rd Exit. Avoid lane 1,Accident,BKE (towards PIE) before Bukit Panjang Rd Exit
843,11/04/2019 23:37,Thursday,11,23,Accident on PIE (towards Tuas) after KPE Exit with congestion till Paya Lebar Rd. Avoid lane 1,Accident,PIE (towards Tuas) after KPE Exit with congestion till Paya Lebar Rd
844,11/04/2019 23:26,Thursday,11,23,Accident on PIE (towards Tuas) after KPE Exit. Avoid lane 1,Accident,PIE (towards Tuas) after KPE Exit
845,11/04/2019 23:14,Thursday,11,23,Accident on PIE (towards Changi Airport) after Stevens Rd Exit,Accident,PIE (towards Changi Airport) after Stevens Rd Exit
846,11/04/2019 23:00,Thursday,11,23,Accident on PIE (towards Tuas) at BKE(Woodlands) Exit,Accident,PIE (towards Tuas) at BKE(Woodlands) Exit
847,11/04/2019 20:46,Thursday,11,20,Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit. Avoid lanes 2 and 3,Accident,BKE (towards Woodlands) after Dairy Farm Rd Exit
848,11/04/2019 14:39,Thursday,11,14,Accident on Airport Boulevard (towards South Perimeter Road) after T3 Departure Drive,Accident,Airport Boulevard (towards South Perimeter Road) after T3 Departure Drive
849,11/04/2019 13:49,Thursday,11,13,Accident on PIE (towards Changi Airport) at KPE(ECP) Exit,Accident,PIE (towards Changi Airport) at KPE(ECP) Exit
850,11/04/2019 13:44,Thursday,11,13,Accident on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 3,Accident,ECP (towards City) before PIE(Tuas) Exit
851,11/04/2019 13:42,Thursday,11,13,Accident on ECP (towards City) at Changi Airport Exit,Accident,ECP (towards City) at Changi Airport Exit
852,11/04/2019 12:06,Thursday,11,12,Accident on AYE (towards Tuas) after Clementi Ave 2 Exit. Avoid lane 4,Accident,AYE (towards Tuas) after Clementi Ave 2 Exit
853,11/04/2019 10:29,Thursday,11,10,Accident on KJE (towards PIE) after Choa Chu Kang Dr Exit. Avoid lane 2,Accident,KJE (towards PIE) after Choa Chu Kang Dr Exit
854,11/04/2019 10:28,Thursday,11,10,Accident on KJE (towards PIE) after Choa Chu Kang Dr Exit. Avoid lanes 2 and 3,Accident,KJE (towards PIE) after Choa Chu Kang Dr Exit
855,11/04/2019 9:37,Thursday,11,9,Accident on AYE (towards MCE) at Clementi Ave 2 Exit,Accident,AYE (towards MCE) at Clementi Ave 2 Exit
856,11/04/2019 9:11,Thursday,11,9,Accident on Tampines Avenue 2 towards Tampines Avenue 5. Avoid right lane,Accident,Tampines Avenue 2 towards Tampines Avenue 5
857,11/04/2019 8:19,Thursday,11,8,Accident on PIE (towards Changi Airport) at ECP(City) Exit,Accident,PIE (towards Changi Airport) at ECP(City) Exit
858,11/04/2019 8:14,Thursday,11,8,Obstacle on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 3,Obstacle,AYE (towards Tuas) after Lower Delta Rd Exit
859,11/04/2019 7:59,Thursday,11,7,Accident on TPE (towards PIE) after Seletar Link Exit. Avoid lane 4,Accident,TPE (towards PIE) after Seletar Link Exit
860,11/04/2019 7:52,Thursday,11,7,Obstacle on AYE (towards Tuas) after Jurong Town Hall Exit. Avoid lane 3,Obstacle,AYE (towards Tuas) after Jurong Town Hall Exit
861,11/04/2019 7:25,Thursday,11,7,Obstacle on AYE (towards MCE) before Clementi Ave 2 Exit. Avoid lane 3,Obstacle,AYE (towards MCE) before Clementi Ave 2 Exit
862,11/04/2019 6:01,Thursday,11,6,Accident on SLE (towards CTE) at Lentor Ave Exit,Accident,SLE (towards CTE) at Lentor Ave Exit
863,11/04/2019 5:14,Thursday,11,5,Obstacle on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 1,Obstacle,TPE (towards SLE) after Tampines Ave 7 Exit
864,11/04/2019 4:46,Thursday,11,4,Obstacle on KJE (towards BKE) before BKE Exit. Avoid lane 2,Obstacle,KJE (towards BKE) before BKE Exit
865,11/04/2019 4:36,Thursday,11,4,Obstacle on KJE (towards BKE) before BKE Exit. Avoid lane 1,Obstacle,KJE (towards BKE) before BKE Exit
866,11/04/2019 3:59,Thursday,11,3,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 5,Accident,CTE (towards SLE) after Braddell Rd Exit
867,11/04/2019 3:39,Thursday,11,3,Accident on PIE (towards Tuas) after BKE with congestion till Eng Neo Ave,Accident,PIE (towards Tuas) after BKE with congestion till Eng Neo Ave
868,11/04/2019 3:39,Thursday,11,3,Accident on PIE (towards Tuas) after BKE with congestion till Eng Neo Ave. Avoid lanes 2 and 3,Accident,PIE (towards Tuas) after BKE with congestion till Eng Neo Ave
869,11/04/2019 3:36,Thursday,11,3,Accident on PIE (towards Tuas) after BKE. Avoid lanes 2 and 3,Accident,PIE (towards Tuas) after BKE
870,11/04/2019 2:57,Thursday,11,2,Accident on AYE (towards Tuas) before Jurong Port Rd Exit,Accident,AYE (towards Tuas) before Jurong Port Rd Exit
871,11/04/2019 0:56,Thursday,11,0,Accident on Upper Serangoon Road (towards Macpherson Road) after Serangoon Road. Avoid left lane,Accident,Upper Serangoon Road (towards Macpherson Road) after Serangoon Road
872,11/04/2019 0:52,Thursday,11,0,Accident on TPE (towards PIE) before Elias Rd Exit. Avoid lane 2,Accident,TPE (towards PIE) before Elias Rd Exit
873,11/04/2019 0:29,Thursday,11,0,Accident on PIE (towards Tuas) at Toa Payoh Entrance,Accident,PIE (towards Tuas) at Toa Payoh Entrance
874,10/04/2019 23:25,Wednesday,10,23,Accident on PIE (towards Tuas) before KPE Exit with congestion till Paya Lebar Rd. Avoid lane 1,Accident,PIE (towards Tuas) before KPE Exit with congestion till Paya Lebar Rd
875,10/04/2019 23:22,Wednesday,10,23,Accident on PIE (towards Tuas) before KPE Exit. Avoid lane 1,Accident,PIE (towards Tuas) before KPE Exit
876,10/04/2019 23:09,Wednesday,10,23,Accident on PIE (towards Changi Airport) after KJE,Accident,PIE (towards Changi Airport) after KJE
877,10/04/2019 21:05,Wednesday,10,21,Accident on BKE (towards Woodlands) after Mandai Rd Exit,Accident,BKE (towards Woodlands) after Mandai Rd Exit
878,10/04/2019 20:05,Wednesday,10,20,Accident in CTE Tunnel (towards AYE) at Orchard Road Exit,Accident,CTE Tunnel (towards AYE) at Orchard Road Exit
879,10/04/2019 16:26,Wednesday,10,16,Accident on PIE (towards Tuas) after Jurong East Ave 2. Avoid lane 4,Accident,PIE (towards Tuas) after Jurong East Ave 2
880,10/04/2019 16:02,Wednesday,10,16,Accident on PIE (towards Changi Airport) before Kallang Way. Avoid lane 1,Accident,PIE (towards Changi Airport) before Kallang Way
881,10/04/2019 14:09,Wednesday,10,14,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 1,Accident,CTE (towards SLE) after Braddell Rd Exit
882,10/04/2019 14:08,Wednesday,10,14,Obstacle on AYE (towards Tuas) at Penjuru Rd Exit,Obstacle,AYE (towards Tuas) at Penjuru Rd Exit
883,10/04/2019 12:55,Wednesday,10,12,Heavy Traffic on CTE (towards SLE) after Braddell Rd Exit,Heavy Traffic,on CTE (towards SLE) after Braddell Rd Exit
884,10/04/2019 12:39,Wednesday,10,12,Accident on CTE (towards SLE) after Braddell Rd Exit with congestion till PIE(Changi) Exit. Avoid lanes 1 and 2,Accident,CTE (towards SLE) after Braddell Rd Exit with congestion till PIE(Changi) Exit
885,10/04/2019 12:29,Wednesday,10,12,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lane 2,Accident,CTE (towards AYE) before PIE(Changi) Exit
886,10/04/2019 12:28,Wednesday,10,12,Accident on BKE (towards Woodlands) before Woodlands Checkpoint. Avoid lane 2,Accident,BKE (towards Woodlands) before Woodlands Checkpoint
887,10/04/2019 12:24,Wednesday,10,12,Accident on CTE (towards SLE) after Braddell Rd Exit with congestion till Braddell Rd Exit. Avoid lanes 1 and 2,Accident,CTE (towards SLE) after Braddell Rd Exit with congestion till Braddell Rd Exit
888,10/04/2019 12:22,Wednesday,10,12,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lanes 1 and 2,Accident,CTE (towards SLE) after Braddell Rd Exit
889,10/04/2019 11:53,Wednesday,10,11,Accident on AYE (towards MCE) before Yuan Ching Exit. Avoid lane 3,Accident,AYE (towards MCE) before Yuan Ching Exit
890,10/04/2019 11:47,Wednesday,10,11,Heavy Traffic on CTE (towards SLE) after AMK Ave 1 Exit,Heavy Traffic,on CTE (towards SLE) after AMK Ave 1 Exit
891,10/04/2019 11:43,Wednesday,10,11,Accident on AYE (towards MCE) before Yuan Ching Exit,Accident,AYE (towards MCE) before Yuan Ching Exit
892,10/04/2019 11:27,Wednesday,10,11,Accident on CTE (towards SLE) after AMK Ave 1 Exit with congestion till Braddell Rd Exit. Avoid lane 1,Accident,CTE (towards SLE) after AMK Ave 1 Exit with congestion till Braddell Rd Exit
893,10/04/2019 11:25,Wednesday,10,11,Accident on CTE (towards SLE) after AMK Ave 1 Exit. Avoid lane 1,Accident,CTE (towards SLE) after AMK Ave 1 Exit
894,10/04/2019 10:54,Wednesday,10,10,Accident on SLE (towards CTE) after Mandai Ave Exit,Accident,SLE (towards CTE) after Mandai Ave Exit
895,10/04/2019 10:42,Wednesday,10,10,Accident on AYE (towards MCE) after Buona Vista Exit,Accident,AYE (towards MCE) after Buona Vista Exit
896,10/04/2019 10:30,Wednesday,10,10,Accident on AYE (towards MCE) after Buona Vista Exit. Avoid lane 1,Accident,AYE (towards MCE) after Buona Vista Exit
897,10/04/2019 10:04,Wednesday,10,10,Accident on PIE (towards Changi Airport) at Eng Neo Rd Exit,Accident,PIE (towards Changi Airport) at Eng Neo Rd Exit
898,10/04/2019 9:57,Wednesday,10,9,Obstacle on SLE (towards CTE) after Woodlands Ave 2 Exit. Avoid lane 3,Obstacle,SLE (towards CTE) after Woodlands Ave 2 Exit
899,10/04/2019 9:57,Wednesday,10,9,Heavy Traffic on SLE (towards CTE) after Woodlands Ave 2 Exit,Heavy Traffic,on SLE (towards CTE) after Woodlands Ave 2 Exit
900,10/04/2019 9:48,Wednesday,10,9,Accident on SLE (towards CTE) after Woodlands Ave 2 Exit with congestion till BKE Entrance. Avoid lane 3,Accident,SLE (towards CTE) after Woodlands Ave 2 Exit with congestion till BKE Entrance
901,10/04/2019 9:38,Wednesday,10,9,Accident on SLE (towards CTE) after Woodlands Ave 2 Exit. Avoid lane 3,Accident,SLE (towards CTE) after Woodlands Ave 2 Exit
902,10/04/2019 9:13,Wednesday,10,9,Obstacle on MCE (towards AYE) before Maxwell Rd Exit. Avoid lane 4,Obstacle,MCE (towards AYE) before Maxwell Rd Exit
903,10/04/2019 9:04,Wednesday,10,9,Accident on Bartley Road (towards Braddell) after Mount Vernon Road with congestion till Upper Paya Lebar Road,Accident,Bartley Road (towards Braddell) after Mount Vernon Road with congestion till Upper Paya Lebar Road
904,10/04/2019 8:54,Wednesday,10,8,Accident on Bartley Road (towards Braddell) after Mount Vernon Road,Accident,Bartley Road (towards Braddell) after Mount Vernon Road
905,10/04/2019 8:28,Wednesday,10,8,Accident on Queensway towards Alexandra Road. Avoid left lane,Accident,Queensway towards Alexandra Road
906,10/04/2019 7:18,Wednesday,10,7,Accident on CTE (towards SLE) after AYE Entrance,Accident,CTE (towards SLE) after AYE Entrance
907,10/04/2019 7:17,Wednesday,10,7,Accident on CTE (towards AYE) after Outram Rd Exit,Accident,CTE (towards AYE) after Outram Rd Exit
908,10/04/2019 6:49,Wednesday,10,6,Heavy Traffic on TPE (towards SLE) before Tampines Ave 10 Exit,Heavy Traffic,on TPE (towards SLE) before Tampines Ave 10 Exit
909,10/04/2019 6:41,Wednesday,10,6,Accident on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 3,Accident,AYE (towards Tuas) after Lower Delta Rd Exit
910,10/04/2019 6:24,Wednesday,10,6,Accident on AYE (towards Tuas) after Lower Delta Rd Exit,Accident,AYE (towards Tuas) after Lower Delta Rd Exit
911,10/04/2019 6:13,Wednesday,10,6,Accident on TPE (towards SLE) before Tampines Ave 10 Exit with congestion till Tampines Ave 12 Exit. Avoid lanes 1 and 2,Accident,TPE (towards SLE) before Tampines Ave 10 Exit with congestion till Tampines Ave 12 Exit
912,10/04/2019 6:09,Wednesday,10,6,Accident on TPE (towards SLE) before Tampines Ave 10 Exit. Avoid lanes 1 and 2,Accident,TPE (towards SLE) before Tampines Ave 10 Exit
913,10/04/2019 6:03,Wednesday,10,6,Accident in CTE Tunnel (towards SLE) at Outram Rd Exit,Accident,CTE Tunnel (towards SLE) at Outram Rd Exit
914,10/04/2019 5:42,Wednesday,10,5,Accident on Queensway towards Alexandra Road. Queensway closed after Alexandra Road,Accident,Queensway towards Alexandra Road
915,10/04/2019 5:41,Wednesday,10,5,Accident on Queensway towards Alexandra Road. Avoid right lane,Accident,Queensway towards Alexandra Road
916,10/04/2019 4:29,Wednesday,10,4,Accident on BKE (towards PIE) at Woodlands Ave 3 Entrance,Accident,BKE (towards PIE) at Woodlands Ave 3 Entrance
917,10/04/2019 2:07,Wednesday,10,2,Obstacle on PIE (towards Tuas) before KJE. Avoid lane 1,Obstacle,PIE (towards Tuas) before KJE
918,10/04/2019 2:04,Wednesday,10,2,Heavy Traffic on PIE (towards Changi Airport) before Simei Ave,Heavy Traffic,on PIE (towards Changi Airport) before Simei Ave
919,10/04/2019 2:03,Wednesday,10,2,Accident on KPE (towards ECP) after Tampines Rd Exit,Accident,KPE (towards ECP) after Tampines Rd Exit
920,10/04/2019 1:09,Wednesday,10,1,Accident on PIE (towards Changi Airport) before Simei Ave with congestion till Bedok North Ave 3. Avoid lane 2,Accident,PIE (towards Changi Airport) before Simei Ave with congestion till Bedok North Ave 3
921,10/04/2019 1:08,Wednesday,10,1,Accident on PIE (towards Changi Airport) before Simei Ave. Avoid lane 2,Accident,PIE (towards Changi Airport) before Simei Ave
922,10/04/2019 0:41,Wednesday,10,0,Accident on PIE (towards Changi Airport) after Eng Neo Ave,Accident,PIE (towards Changi Airport) after Eng Neo Ave
923,10/04/2019 0:33,Wednesday,10,0,Accident on TPE (towards PIE) after Punggol Rd Exit with congestion till Sengkang Exit. Avoid lanes 2 and 3,Accident,TPE (towards PIE) after Punggol Rd Exit with congestion till Sengkang Exit
924,10/04/2019 0:29,Wednesday,10,0,Accident on TPE (towards PIE) after Punggol Rd Exit with congestion till Sengkang Exit. Avoid lane 2,Accident,TPE (towards PIE) after Punggol Rd Exit with congestion till Sengkang Exit
925,10/04/2019 0:24,Wednesday,10,0,Accident on TPE (towards PIE) after Punggol Rd Exit. Avoid lane 2,Accident,TPE (towards PIE) after Punggol Rd Exit
926,09/04/2019 23:54,Tuesday,9,23,Accident on PIE (towards Tuas) before KPE Exit. Avoid lane 4,Accident,PIE (towards Tuas) before KPE Exit
927,09/04/2019 23:53,Tuesday,9,23,Accident on PIE (towards Tuas) before KPE Exit. Avoid lane 5,Accident,PIE (towards Tuas) before KPE Exit
928,09/04/2019 23:51,Tuesday,9,23,Accident on Clementi Avenue 6 (towards Clementi Loop) after Clementi Loop. Avoid right lane,Accident,Clementi Avenue 6 (towards Clementi Loop) after Clementi Loop
929,09/04/2019 23:04,Tuesday,9,23,Accident on Whitley Road (towards Dunearn Road) after Merryn Road,Accident,Whitley Road (towards Dunearn Road) after Merryn Road
930,09/04/2019 22:57,Tuesday,9,22,Accident on TPE (towards SLE) at KPE(ECP) Exit,Accident,TPE (towards SLE) at KPE(ECP) Exit
931,09/04/2019 21:41,Tuesday,9,21,Accident on PIE (towards Changi Airport) after Paya Lebar Rd. Avoid lanes 1 and 2,Accident,PIE (towards Changi Airport) after Paya Lebar Rd
932,09/04/2019 21:41,Tuesday,9,21,Accident on PIE (towards Changi Airport) after Paya Lebar Rd. Avoid lane 1,Accident,PIE (towards Changi Airport) after Paya Lebar Rd
933,09/04/2019 18:38,Tuesday,9,18,Accident on BKE (towards Woodlands) at Woodlands Ave 3 Exit,Accident,BKE (towards Woodlands) at Woodlands Ave 3 Exit
934,09/04/2019 18:13,Tuesday,9,18,Accident on PIE (towards Changi Airport) before Eng Neo Ave,Accident,PIE (towards Changi Airport) before Eng Neo Ave
935,09/04/2019 16:41,Tuesday,9,16,Accident on SLE (towards BKE) before BKE Exit. Avoid lane 2,Accident,SLE (towards BKE) before BKE Exit
936,09/04/2019 16:18,Tuesday,9,16,Accident on CTE (towards SLE) at Ang Mo Kio Ave 1 Exit,Accident,CTE (towards SLE) at Ang Mo Kio Ave 1 Exit
937,09/04/2019 16:13,Tuesday,9,16,Accident on Woodlands Avenue 3 (towards City) after Woodlands Ave 1,Accident,Woodlands Avenue 3 (towards City) after Woodlands Ave 1
